"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Massachusetts"	"25"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	34	6468967	0.5	0.5
	"Massachusetts"	"25"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	693	6517613	10.6	10.4
	"Massachusetts"	"25"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	82	6517613	1.3	1.2
	"Massachusetts"	"25"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	40	6517613	0.6	0.6
	"Massachusetts"	"25"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	609	6547629	9.3	9.2
	"Massachusetts"	"25"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	81	6547629	1.2	1.1
	"Massachusetts"	"25"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	47	6547629	0.7	0.6
	"Massachusetts"	"25"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	713	6611797	10.8	10.7
	"Massachusetts"	"25"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	109	6611797	1.6	1.5
	"Massachusetts"	"25"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	34	6611797	0.5	0.5
	"Massachusetts"	"25"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	725	6657780	10.9	10.9
	"Massachusetts"	"25"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	112	6657780	1.7	1.5
	"Massachusetts"	"25"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	22	6657780	0.3	0.3
	"Massachusetts"	"25"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	935	6708810	13.9	14.0
	"Massachusetts"	"25"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	105	6708810	1.6	1.4
	"Massachusetts"	"25"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	40	6708810	0.6	0.6
	"Massachusetts"	"25"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1190	6755124	17.6	17.7
	"Massachusetts"	"25"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	75	6755124	1.1	1.0
	"Massachusetts"	"25"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	6755124	0.3	0.3
	"Massachusetts"	"25"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1606	6794422	23.6	24.1
	"Massachusetts"	"25"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	96	6794422	1.4	1.3
	"Massachusetts"	"25"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	22	6794422	0.3	0.3
	"Michigan"	"26"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	240	9897116	2.4	2.4
	"Michigan"	"26"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	96	9897116	1.0	1.0
	"Michigan"	"26"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	120	9897116	1.2	1.2
	"Michigan"	"26"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	286	9938444	2.9	2.9
	"Michigan"	"26"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	103	9938444	1.0	1.0
	"Michigan"	"26"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	170	9938444	1.7	1.7
	"Michigan"	"26"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	315	9991120	3.2	3.1
	"Michigan"	"26"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	132	9991120	1.3	1.3
	"Michigan"	"26"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	174	9991120	1.7	1.7
	"Michigan"	"26"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	388	10015710	3.9	3.9
	"Michigan"	"26"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	134	10015710	1.3	1.3
	"Michigan"	"26"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	226	10015710	2.3	2.3
	"Michigan"	"26"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	386	10041152	3.8	3.8
	"Michigan"	"26"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	136	10041152	1.4	1.4
	"Michigan"	"26"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	237	10041152	2.4	2.4
	"Michigan"	"26"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	488	10055315	4.9	4.9
	"Michigan"	"26"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	145	10055315	1.4	1.4
	"Michigan"	"26"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	234	10055315	2.3	2.3
	"Michigan"	"26"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	650	10051137	6.5	6.5
	"Michigan"	"26"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	163	10051137	1.6	1.6
	"Michigan"	"26"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	171	10051137	1.7	1.7
	"Michigan"	"26"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	820	10036081	8.2	8.2
	"Michigan"	"26"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	161	10036081	1.6	1.6
	"Michigan"	"26"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	191	10036081	1.9	1.9
	"Michigan"	"26"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	863	10001284	8.6	8.5
	"Michigan"	"26"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	163	10001284	1.6	1.6
	"Michigan"	"26"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	206	10001284	2.1	2.1
	"Michigan"	"26"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	857	9946889	8.6	8.6
	"Michigan"	"26"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	173	9946889	1.7	1.7
	"Michigan"	"26"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	206	9946889	2.1	2.1
	"Michigan"	"26"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1002	9901591	10.1	10.2
	"Michigan"	"26"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	182	9901591	1.8	1.8
	"Michigan"	"26"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	245	9901591	2.5	2.5
	"Michigan"	"26"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	976	9883640	9.9	9.8
	"Michigan"	"26"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	205	9883640	2.1	2.0
	"Michigan"	"26"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	211	9883640	2.1	2.1
	"Michigan"	"26"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1006	9876589	10.2	10.5
	"Michigan"	"26"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	145	9876589	1.5	1.4
	"Michigan"	"26"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	235	9876589	2.4	2.4
	"Michigan"	"26"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	943	9886879	9.5	9.8
	"Michigan"	"26"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	166	9886879	1.7	1.7
	"Michigan"	"26"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	198	9886879	2.0	2.0
	"Michigan"	"26"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1196	9900506	12.1	12.3
	"Michigan"	"26"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	165	9900506	1.7	1.7
	"Michigan"	"26"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	190	9900506	1.9	1.9
	"Michigan"	"26"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1345	9916306	13.6	13.9
	"Michigan"	"26"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	180	9916306	1.8	1.7
	"Michigan"	"26"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	235	9916306	2.4	2.4
	"Michigan"	"26"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1556	9922576	15.7	16.1
	"Michigan"	"26"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	178	9922576	1.8	1.7
	"Michigan"	"26"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	242	9922576	2.4	2.4
	"Minnesota"	"27"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	76	4873481	1.6	1.5
	"Minnesota"	"27"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	45	4873481	0.9	0.9
	"Minnesota"	"27"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	15	4873481	0.3 (Unreliable)	0.3 (Unreliable)
	"Minnesota"	"27"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	83	4919479	1.7	1.7
	"Minnesota"	"27"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	36	4919479	0.7	0.7
	"Minnesota"	"27"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	11	4919479	0.2 (Unreliable)	0.2 (Unreliable)
	"Minnesota"	"27"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	103	4982796	2.1	2.0
	"Minnesota"	"27"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	67	4982796	1.3	1.3
	"Minnesota"	"27"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	15	4982796	0.3 (Unreliable)	0.3 (Unreliable)
	"Minnesota"	"27"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	136	5018935	2.7	2.7
	"Minnesota"	"27"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	55	5018935	1.1	1.1
	"Minnesota"	"27"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	10	5018935	0.2 (Unreliable)	0.2 (Unreliable)
	"Minnesota"	"27"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	160	5053572	3.2	3.1
	"Minnesota"	"27"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	63	5053572	1.2	1.2
	"Minnesota"	"27"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	5053572	0.5	0.4
	"Minnesota"	"27"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	172	5087713	3.4	3.3
	"Minnesota"	"27"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	58	5087713	1.1	1.1
	"Minnesota"	"27"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	20	5087713	0.4	0.4
	"Minnesota"	"27"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	187	5119598	3.7	3.6
	"Minnesota"	"27"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	69	5119598	1.3	1.3
	"Minnesota"	"27"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	26	5119598	0.5	0.5
	"Minnesota"	"27"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	200	5163555	3.9	3.8
	"Minnesota"	"27"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	77	5163555	1.5	1.5
	"Minnesota"	"27"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	34	5163555	0.7	0.6
	"Minnesota"	"27"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	240	5207203	4.6	4.6
	"Minnesota"	"27"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	59	5207203	1.1	1.1
	"Minnesota"	"27"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	42	5207203	0.8	0.8
	"Minnesota"	"27"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	246	5247018	4.7	4.7
	"Minnesota"	"27"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	80	5247018	1.5	1.4
	"Minnesota"	"27"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	58	5247018	1.1	1.1
	"Minnesota"	"27"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	291	5281203	5.5	5.5
	"Minnesota"	"27"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	76	5281203	1.4	1.4
	"Minnesota"	"27"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	50	5281203	0.9	0.9
	"Minnesota"	"27"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	275	5303925	5.2	5.1
	"Minnesota"	"27"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	80	5303925	1.5	1.4
	"Minnesota"	"27"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	42	5303925	0.8	0.8
	"Minnesota"	"27"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	386	5348119	7.2	7.1
	"Minnesota"	"27"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	95	5348119	1.8	1.7
	"Minnesota"	"27"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	30	5348119	0.6	0.6
	"Minnesota"	"27"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	373	5380443	6.9	6.9
	"Minnesota"	"27"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	80	5380443	1.5	1.5
	"Minnesota"	"27"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	29	5380443	0.5	0.5
	"Minnesota"	"27"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	406	5420541	7.5	7.5
	"Minnesota"	"27"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	93	5420541	1.7	1.6
	"Minnesota"	"27"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	5420541	0.4	0.4
	"Minnesota"	"27"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	407	5457125	7.5	7.6
	"Minnesota"	"27"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	88	5457125	1.6	1.6
	"Minnesota"	"27"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	20	5457125	0.4	0.4
	"Minnesota"	"27"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	460	5489594	8.4	8.5
	"Minnesota"	"27"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	95	5489594	1.7	1.7
	"Minnesota"	"27"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	26	5489594	0.5	0.5
	"Mississippi"	"28"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	60	2828408	2.1	2.2
	"Mississippi"	"28"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	20	2828408	0.7	0.7
	"Mississippi"	"28"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	76	2844658	2.7	2.8
	"Mississippi"	"28"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	25	2844658	0.9	0.9
	"Mississippi"	"28"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	12	2844658	0.4 (Unreliable)	0.4 (Unreliable)
	"Mississippi"	"28"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	112	2852994	3.9	4.1
	"Mississippi"	"28"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	30	2852994	1.1	1.1
	"Mississippi"	"28"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	26	2852994	0.9	1.0
	"Mississippi"	"28"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	127	2858681	4.4	4.6
	"Mississippi"	"28"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	31	2858681	1.1	1.1
	"Mississippi"	"28"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	25	2858681	0.9	0.9
	"Mississippi"	"28"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	167	2868312	5.8	6.1
	"Mississippi"	"28"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	23	2868312	0.8	0.8
	"Mississippi"	"28"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	16	2868312	0.6 (Unreliable)	0.6 (Unreliable)
	"Mississippi"	"28"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	173	2889010	6.0	6.3
	"Mississippi"	"28"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	26	2889010	0.9	0.9
	"Mississippi"	"28"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	2889010	0.8	0.8
	"Mississippi"	"28"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	187	2905943	6.4	6.6
	"Mississippi"	"28"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	26	2905943	0.9	0.9
	"Mississippi"	"28"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	33	2905943	1.1	1.2
	"Mississippi"	"28"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	261	2904978	9.0	9.3
	"Mississippi"	"28"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	32	2904978	1.1	1.1
	"Mississippi"	"28"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	45	2904978	1.5	1.6
	"Mississippi"	"28"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	255	2928350	8.7	8.9
	"Mississippi"	"28"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	30	2928350	1.0	1.0
	"Mississippi"	"28"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	29	2928350	1.0	1.0
	"Mississippi"	"28"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	240	2947806	8.1	8.3
	"Mississippi"	"28"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	28	2947806	0.9	1.0
	"Mississippi"	"28"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	34	2947806	1.2	1.2
	"Mississippi"	"28"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	262	2958774	8.9	9.1
