"Notes"	"Year"	"Year Code"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2008"	"2008"	"Pennsylvania"	"42"	"Micropolitan (non-metro)"	"5"	119	1091779	10.9	11.5
	"2008"	"2008"	"Pennsylvania"	"42"	"NonCore (non-metro)"	"6"	42	419842	10.0	11.0
	"2008"	"2008"	"Rhode Island"	"44"	"Large Central Metro"	"1"	115	627889	18.3	18.1
	"2008"	"2008"	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	70	427114	16.4	16.9
	"2008"	"2008"	"South Carolina"	"45"	"Large Fringe Metro"	"2"	33	323650	10.2	9.5
	"2008"	"2008"	"South Carolina"	"45"	"Medium Metro"	"3"	417	2951242	14.1	14.0
	"2008"	"2008"	"South Carolina"	"45"	"Small Metro"	"4"	34	490287	6.9	7.6
	"2008"	"2008"	"South Carolina"	"45"	"Micropolitan (non-metro)"	"5"	52	442409	11.8	12.1
	"2008"	"2008"	"South Carolina"	"45"	"NonCore (non-metro)"	"6"	29	321408	9.0	9.8
	"2008"	"2008"	"South Dakota"	"46"	"Small Metro"	"4"	34	366831	9.3	9.7
	"2008"	"2008"	"South Dakota"	"46"	"NonCore (non-metro)"	"6"	14	213631	6.6 (Unreliable)	7.8 (Unreliable)
	"2008"	"2008"	"Tennessee"	"47"	"Large Central Metro"	"1"	185	1533334	12.1	11.6
	"2008"	"2008"	"Tennessee"	"47"	"Large Fringe Metro"	"2"	156	1112255	14.0	13.9
	"2008"	"2008"	"Tennessee"	"47"	"Medium Metro"	"3"	287	1572722	18.2	17.8
	"2008"	"2008"	"Tennessee"	"47"	"Small Metro"	"4"	79	552108	14.3	14.5
	"2008"	"2008"	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	125	826681	15.1	15.9
	"2008"	"2008"	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	106	650311	16.3	16.6
	"2008"	"2008"	"Texas"	"48"	"Large Central Metro"	"1"	877	11371872	7.7	7.7
	"2008"	"2008"	"Texas"	"48"	"Large Fringe Metro"	"2"	382	4210769	9.1	9.0
	"2008"	"2008"	"Texas"	"48"	"Medium Metro"	"3"	337	4131845	8.2	8.7
	"2008"	"2008"	"Texas"	"48"	"Small Metro"	"4"	170	1627217	10.4	10.9
	"2008"	"2008"	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	141	1577272	8.9	9.5
	"2008"	"2008"	"Texas"	"48"	"NonCore (non-metro)"	"6"	146	1390064	10.5	11.3
	"2008"	"2008"	"Utah"	"49"	"Large Central Metro"	"1"	211	999553	21.1	21.4
	"2008"	"2008"	"Utah"	"49"	"Large Fringe Metro"	"2"	12	55909	21.5 (Unreliable)	23.4 (Unreliable)
	"2008"	"2008"	"Utah"	"49"	"Medium Metro"	"3"	175	1074679	16.3	18.5
	"2008"	"2008"	"Utah"	"49"	"Small Metro"	"4"	32	242376	13.2	15.3
	"2008"	"2008"	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	17	153501	11.1 (Unreliable)	12.2 (Unreliable)
	"2008"	"2008"	"Utah"	"49"	"NonCore (non-metro)"	"6"	21	137011	15.3	16.1
	"2008"	"2008"	"Vermont"	"50"	"Small Metro"	"4"	15	209332	7.2 (Unreliable)	6.7 (Unreliable)
	"2008"	"2008"	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	36	251100	14.3	13.1
	"2008"	"2008"	"Vermont"	"50"	"NonCore (non-metro)"	"6"	22	163719	13.4	13.4
	"2008"	"2008"	"Virginia"	"51"	"Large Central Metro"	"1"	106	1206040	8.8	8.4
	"2008"	"2008"	"Virginia"	"51"	"Large Fringe Metro"	"2"	282	4169016	6.8	6.7
	"2008"	"2008"	"Virginia"	"51"	"Medium Metro"	"3"	83	650238	12.8	13.8
	"2008"	"2008"	"Virginia"	"51"	"Small Metro"	"4"	80	733865	10.9	11.2
	"2008"	"2008"	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	72	282798	25.5	27.3
	"2008"	"2008"	"Virginia"	"51"	"NonCore (non-metro)"	"6"	95	791539	12.0	13.1
	"2008"	"2008"	"Washington"	"53"	"Large Central Metro"	"1"	245	1875020	13.1	12.0
	"2008"	"2008"	"Washington"	"53"	"Large Fringe Metro"	"2"	321	1906222	16.8	16.1
	"2008"	"2008"	"Washington"	"53"	"Medium Metro"	"3"	222	1247238	17.8	17.6
	"2008"	"2008"	"Washington"	"53"	"Small Metro"	"4"	102	840116	12.1	12.4
	"2008"	"2008"	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	91	542398	16.8	16.7
	"2008"	"2008"	"Washington"	"53"	"NonCore (non-metro)"	"6"	30	151237	19.8	22.0
	"2008"	"2008"	"West Virginia"	"54"	"Large Fringe Metro"	"2"	13	52184	24.9 (Unreliable)	25.8 (Unreliable)
	"2008"	"2008"	"West Virginia"	"54"	"Medium Metro"	"3"	72	316537	22.7	23.1
	"2008"	"2008"	"West Virginia"	"54"	"Small Metro"	"4"	180	753331	23.9	24.7
	"2008"	"2008"	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	73	304137	24.0	24.6
	"2008"	"2008"	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	121	414121	29.2	30.6
	"2008"	"2008"	"Wisconsin"	"55"	"Large Central Metro"	"1"	186	934752	19.9	20.4
	"2008"	"2008"	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	87	892066	9.8	9.7
	"2008"	"2008"	"Wisconsin"	"55"	"Medium Metro"	"3"	98	940750	10.4	10.2
	"2008"	"2008"	"Wisconsin"	"55"	"Small Metro"	"4"	101	1363960	7.4	7.3
	"2008"	"2008"	"Wisconsin"	"55"	"Micropolitan (non-metro)"	"5"	67	777385	8.6	8.5
	"2008"	"2008"	"Wisconsin"	"55"	"NonCore (non-metro)"	"6"	67	732083	9.2	9.4
	"2008"	"2008"	"Wyoming"	"56"	"Small Metro"	"4"	19	162759	11.7 (Unreliable)	12.0 (Unreliable)
	"2008"	"2008"	"Wyoming"	"56"	"Micropolitan (non-metro)"	"5"	30	228820	13.1	13.4
	"2008"	"2008"	"Wyoming"	"56"	"NonCore (non-metro)"	"6"	25	154464	16.2	17.7
	"2009"	"2009"	"Alabama"	"01"	"Large Central Metro"	"1"	95	658441	14.4	14.4
	"2009"	"2009"	"Alabama"	"01"	"Large Fringe Metro"	"2"	103	466830	22.1	22.4
	"2009"	"2009"	"Alabama"	"01"	"Medium Metro"	"3"	130	1248198	10.4	10.5
	"2009"	"2009"	"Alabama"	"01"	"Small Metro"	"4"	177	1213822	14.6	15.3
	"2009"	"2009"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	51	530106	9.6	10.1
	"2009"	"2009"	"Alabama"	"01"	"NonCore (non-metro)"	"6"	74	640541	11.6	11.8
	"2009"	"2009"	"Alaska"	"02"	"Medium Metro"	"3"	78	374562	20.8	19.4
	"2009"	"2009"	"Alaska"	"02"	"Small Metro"	"4"	20	95238	21.0	22.0
	"2009"	"2009"	"Alaska"	"02"	"NonCore (non-metro)"	"6"	29	184944	15.7	15.8
	"2009"	"2009"	"Arizona"	"04"	"Large Central Metro"	"1"	566	3803779	14.9	15.1
	"2009"	"2009"	"Arizona"	"04"	"Large Fringe Metro"	"2"	47	349830	13.4	14.0
	"2009"	"2009"	"Arizona"	"04"	"Medium Metro"	"3"	178	975580	18.2	19.1
	"2009"	"2009"	"Arizona"	"04"	"Small Metro"	"4"	154	868140	17.7	18.7
	"2009"	"2009"	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	42	245668	17.1	18.5
	"2009"	"2009"	"Arizona"	"04"	"NonCore (non-metro)"	"6"	15	100157	15.0 (Unreliable)	16.6 (Unreliable)
	"2009"	"2009"	"Arkansas"	"05"	"Medium Metro"	"3"	159	1310681	12.1	12.4
	"2009"	"2009"	"Arkansas"	"05"	"Small Metro"	"4"	53	373059	14.2	14.1
	"2009"	"2009"	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	66	575506	11.5	11.9
	"2009"	"2009"	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	69	586668	11.8	13.3
	"2009"	"2009"	"California"	"06"	"Large Central Metro"	"1"	2392	23456704	10.2	9.9
	"2009"	"2009"	"California"	"06"	"Large Fringe Metro"	"2"	423	4794821	8.8	8.5
	"2009"	"2009"	"California"	"06"	"Medium Metro"	"3"	863	6693848	12.9	13.2
	"2009"	"2009"	"California"	"06"	"Small Metro"	"4"	176	1171829	15.0	15.3
	"2009"	"2009"	"California"	"06"	"Micropolitan (non-metro)"	"5"	139	566965	24.5	22.9
	"2009"	"2009"	"California"	"06"	"NonCore (non-metro)"	"6"	63	277062	22.7	22.6
	"2009"	"2009"	"Colorado"	"08"	"Large Central Metro"	"1"	169	589011	28.7	27.8
	"2009"	"2009"	"Colorado"	"08"	"Large Fringe Metro"	"2"	266	1920406	13.9	13.4
	"2009"	"2009"	"Colorado"	"08"	"Medium Metro"	"3"	200	1469077	13.6	13.4
	"2009"	"2009"	"Colorado"	"08"	"Small Metro"	"4"	42	305697	13.7	14.8
	"2009"	"2009"	"Colorado"	"08"	"Micropolitan (non-metro)"	"5"	56	381765	14.7	14.1
	"2009"	"2009"	"Colorado"	"08"	"NonCore (non-metro)"	"6"	36	306239	11.8	12.7
	"2009"	"2009"	"Connecticut"	"09"	"Large Central Metro"	"1"	89	891667	10.0	9.9
	"2009"	"2009"	"Connecticut"	"09"	"Large Fringe Metro"	"2"	31	317937	9.8	10.7
	"2009"	"2009"	"Connecticut"	"09"	"Medium Metro"	"3"	252	2162188	11.7	11.5
	"2009"	"2009"	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	21	190015	11.1	13.1
	"2009"	"2009"	"Delaware"	"10"	"Large Fringe Metro"	"2"	80	536898	14.9	14.7
	"2009"	"2009"	"Delaware"	"10"	"Medium Metro"	"3"	32	194751	16.4	17.8
	"2009"	"2009"	"Delaware"	"10"	"Small Metro"	"4"	24	160081	15.0	15.8
	"2009"	"2009"	"District of Columbia"	"11"	"Large Central Metro"	"1"	26	592228	4.4	4.1
	"2009"	"2009"	"Florida"	"12"	"Large Central Metro"	"1"	958	6584469	14.5	14.1
	"2009"	"2009"	"Florida"	"12"	"Large Fringe Metro"	"2"	993	5130981	19.4	19.5
	"2009"	"2009"	"Florida"	"12"	"Medium Metro"	"3"	897	5184400	17.3	18.4
	"2009"	"2009"	"Florida"	"12"	"Small Metro"	"4"	144	1046709	13.8	15.0
	"2009"	"2009"	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	48	355747	13.5	13.6
	"2009"	"2009"	"Florida"	"12"	"NonCore (non-metro)"	"6"	52	350338	14.8	14.0
	"2009"	"2009"	"Georgia"	"13"	"Large Central Metro"	"1"	81	905511	8.9	8.4
	"2009"	"2009"	"Georgia"	"13"	"Large Fringe Metro"	"2"	443	4335317	10.2	10.0
	"2009"	"2009"	"Georgia"	"13"	"Medium Metro"	"3"	114	1106531	10.3	10.5
	"2009"	"2009"	"Georgia"	"13"	"Small Metro"	"4"	147	1504602	9.8	10.2
	"2009"	"2009"	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	125	978036	12.8	13.1
	"2009"	"2009"	"Georgia"	"13"	"NonCore (non-metro)"	"6"	97	790849	12.3	12.8
	"2009"	"2009"	"Hawaii"	"15"	"Medium Metro"	"3"	94	943177	10.0	9.5
	"2009"	"2009"	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	37	250147	14.8	14.7
	"2009"	"2009"	"Idaho"	"16"	"Medium Metro"	"3"	68	611341	11.1	11.5
	"2009"	"2009"	"Idaho"	"16"	"Small Metro"	"4"	58	402828	14.4	15.2
	"2009"	"2009"	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	34	401148	8.5	9.3
	"2009"	"2009"	"Idaho"	"16"	"NonCore (non-metro)"	"6"	11	139122	7.9 (Unreliable)	8.4 (Unreliable)
	"2009"	"2009"	"Illinois"	"17"	"Large Central Metro"	"1"	530	5181728	10.2	10.2
	"2009"	"2009"	"Illinois"	"17"	"Large Fringe Metro"	"2"	414	4076715	10.2	10.1
	"2009"	"2009"	"Illinois"	"17"	"Medium Metro"	"3"	137	943665	14.5	15.2
	"2009"	"2009"	"Illinois"	"17"	"Small Metro"	"4"	121	1064728	11.4	11.8
	"2009"	"2009"	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	110	905280	12.2	12.7
	"2009"	"2009"	"Illinois"	"17"	"NonCore (non-metro)"	"6"	69	624662	11.0	11.5
	"2009"	"2009"	"Indiana"	"18"	"Large Central Metro"	"1"	142	898394	15.8	15.7
	"2009"	"2009"	"Indiana"	"18"	"Large Fringe Metro"	"2"	232	2020251	11.5	11.7
	"2009"	"2009"	"Indiana"	"18"	"Medium Metro"	"3"	130	945398	13.8	13.6
	"2009"	"2009"	"Indiana"	"18"	"Small Metro"	"4"	177	1116541	15.9	16.7
	"2009"	"2009"	"Indiana"	"18"	"Micropolitan (non-metro)"	"5"	150	1012344	14.8	15.4
	"2009"	"2009"	"Indiana"	"18"	"NonCore (non-metro)"	"6"	65	466397	13.9	14.6
	"2009"	"2009"	"Iowa"	"19"	"Medium Metro"	"3"	104	1105502	9.4	9.5
	"2009"	"2009"	"Iowa"	"19"	"Small Metro"	"4"	36	627499	5.7	6.2
	"2009"	"2009"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	33	498555	6.6	7.1
	"2009"	"2009"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	34	801314	4.2	4.3
	"2009"	"2009"	"Kansas"	"20"	"Large Fringe Metro"	"2"	71	813387	8.7	8.7
	"2009"	"2009"	"Kansas"	"20"	"Medium Metro"	"3"	88	627215	14.0	14.4
	"2009"	"2009"	"Kansas"	"20"	"Small Metro"	"4"	51	441695	11.5	12.4
	"2009"	"2009"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	57	547361	10.4	11.1
	"2009"	"2009"	"Kansas"	"20"	"NonCore (non-metro)"	"6"	37	403046	9.2	10.4
	"2009"	"2009"	"Kentucky"	"21"	"Large Central Metro"	"1"	85	736705	11.5	11.5
	"2009"	"2009"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	110	639305	17.2	16.7
	"2009"	"2009"	"Kentucky"	"21"	"Medium Metro"	"3"	130	687459	18.9	19.2
	"2009"	"2009"	"Kentucky"	"21"	"Small Metro"	"4"	41	415192	9.9	10.1
	"2009"	"2009"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	152	833009	18.2	18.7
	"2009"	"2009"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	251	1005404	25.0	25.6
	"2009"	"2009"	"Louisiana"	"22"	"Large Central Metro"	"1"	49	327803	14.9	14.7
	"2009"	"2009"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	140	840039	16.7	16.4
	"2009"	"2009"	"Louisiana"	"22"	"Medium Metro"	"3"	196	1695871	11.6	11.6
	"2009"	"2009"	"Louisiana"	"22"	"Small Metro"	"4"	108	854619	12.6	13.1
	"2009"	"2009"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	52	406251	12.8	14.0
	"2009"	"2009"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	39	367065	10.6	10.5
	"2009"	"2009"	"Maine"	"23"	"Medium Metro"	"3"	69	514728	13.4	12.7
	"2009"	"2009"	"Maine"	"23"	"Small Metro"	"4"	38	261600	14.5	14.6
	"2009"	"2009"	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	10	122084	8.2 (Unreliable)	7.9 (Unreliable)
	"2009"	"2009"	"Maine"	"23"	"NonCore (non-metro)"	"6"	56	431178	13.0	13.2
	"2009"	"2009"	"Maryland"	"24"	"Large Central Metro"	"1"	200	620509	32.2	32.1
	"2009"	"2009"	"Maryland"	"24"	"Large Fringe Metro"	"2"	474	4455489	10.6	10.3
	"2009"	"2009"	"Maryland"	"24"	"Medium Metro"	"3"	41	322760	12.7	12.5
	"2009"	"2009"	"Maryland"	"24"	"Small Metro"	"4"	16	178374	9.0 (Unreliable)	8.8 (Unreliable)
	"2009"	"2009"	"Massachusetts"	"25"	"Large Central Metro"	"1"	126	716214	17.6	18.5
	"2009"	"2009"	"Massachusetts"	"25"	"Large Fringe Metro"	"2"	472	3940213	12.0	11.7
	"2009"	"2009"	"Massachusetts"	"25"	"Medium Metro"	"3"	163	1415938	11.5	11.6
	"2009"	"2009"	"Massachusetts"	"25"	"Small Metro"	"4"	48	347258	13.8	14.9
	"2009"	"2009"	"Michigan"	"26"	"Large Central Metro"	"1"	371	2438973	15.2	15.1
	"2009"	"2009"	"Michigan"	"26"	"Large Fringe Metro"	"2"	430	2860036	15.0	14.9
	"2009"	"2009"	"Michigan"	"26"	"Medium Metro"	"3"	223	1612622	13.8	13.8
	"2009"	"2009"	"Michigan"	"26"	"Small Metro"	"4"	177	1170912	15.1	15.7
	"2009"	"2009"	"Michigan"	"26"	"Micropolitan (non-metro)"	"5"	132	1135759	11.6	12.2
	"2009"	"2009"	"Michigan"	"26"	"NonCore (non-metro)"	"6"	96	683289	14.0	15.2
	"2009"	"2009"	"Minnesota"	"27"	"Large Central Metro"	"1"	146	1653311	8.8	8.6
	"2009"	"2009"	"Minnesota"	"27"	"Large Fringe Metro"	"2"	121	1552529	7.8	7.6
	"2009"	"2009"	"Minnesota"	"27"	"Medium Metro"	"3"	33	235467	14.0	14.5
	"2009"	"2009"	"Minnesota"	"27"	"Small Metro"	"4"	48	599147	8.0	8.0
	"2009"	"2009"	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	40	655020	6.1	6.3
	"2009"	"2009"	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	31	585729	5.3	5.8
	"2009"	"2009"	"Mississippi"	"28"	"Large Fringe Metro"	"2"	19	244997	7.8 (Unreliable)	7.9 (Unreliable)
	"2009"	"2009"	"Mississippi"	"28"	"Medium Metro"	"3"	137	931953	14.7	14.7
	"2009"	"2009"	"Mississippi"	"28"	"Small Metro"	"4"	12	141266	8.5 (Unreliable)	8.7 (Unreliable)
	"2009"	"2009"	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	96	960571	10.0	10.6
	"2009"	"2009"	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	59	679987	8.7	8.9
	"2009"	"2009"	"Missouri"	"29"	"Large Central Metro"	"1"	168	989605	17.0	16.7
	"2009"	"2009"	"Missouri"	"29"	"Large Fringe Metro"	"2"	304	2269953	13.4	13.6
	"2009"	"2009"	"Missouri"	"29"	"Medium Metro"	"3"	98	457296	21.4	21.6
	"2009"	"2009"	"Missouri"	"29"	"Small Metro"	"4"	96	690272	13.9	13.6
	"2009"	"2009"	"Missouri"	"29"	"Micropolitan (non-metro)"	"5"	109	710007	15.4	16.2
	"2009"	"2009"	"Missouri"	"29"	"NonCore (non-metro)"	"6"	88	843955	10.4	11.8
	"2009"	"2009"	"Montana"	"30"	"Small Metro"	"4"	49	346792	14.1	13.8
	"2009"	"2009"	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	41	288140	14.2	14.2
	"2009"	"2009"	"Montana"	"30"	"NonCore (non-metro)"	"6"	52	349050	14.9	16.6
	"2009"	"2009"	"Nebraska"	"31"	"Medium Metro"	"3"	71	1033443	6.9	7.0
	"2009"	"2009"	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	15	325211	4.6 (Unreliable)	4.9 (Unreliable)
	"2009"	"2009"	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	12	345923	3.5 (Unreliable)	3.2 (Unreliable)
	"2009"	"2009"	"Nevada"	"32"	"Large Central Metro"	"1"	395	1939407	20.4	20.0
	"2009"	"2009"	"Nevada"	"32"	"Medium Metro"	"3"	90	421787	21.3	20.5
	"2009"	"2009"	"Nevada"	"32"	"Small Metro"	"4"	15	55401	27.1 (Unreliable)	26.1 (Unreliable)
	"2009"	"2009"	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	43	234958	18.3	19.1
	"2009"	"2009"	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	61	418117	14.6	14.0
	"2009"	"2009"	"New Hampshire"	"33"	"Medium Metro"	"3"	54	400148	13.5	13.0
	"2009"	"2009"	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	44	450074	9.8	10.2
	"2009"	"2009"	"New Jersey"	"34"	"Large Central Metro"	"1"	31	1942949	1.6	1.6
	"2009"	"2009"	"New Jersey"	"34"	"Large Fringe Metro"	"2"	198	5810754	3.4	3.5
	"2009"	"2009"	"New Jersey"	"34"	"Medium Metro"	"3"	23	748130	3.1	3.0
	"2009"	"2009"	"New Jersey"	"34"	"Small Metro"	"4"	11	253769	4.3 (Unreliable)	4.1 (Unreliable)
	"2009"	"2009"	"New Mexico"	"35"	"Medium Metro"	"3"	218	876448	24.9	24.6
	"2009"	"2009"	"New Mexico"	"35"	"Small Metro"	"4"	83	477965	17.4	17.9
	"2009"	"2009"	"New Mexico"	"35"	"Micropolitan (non-metro)"	"5"	115	583921	19.7	21.1
	"2009"	"2009"	"New Mexico"	"35"	"NonCore (non-metro)"	"6"	22	98468	22.3	23.5
	"2009"	"2009"	"New York"	"36"	"Large Central Metro"	"1"	766	9794294	7.8	7.6
	"2009"	"2009"	"New York"	"36"	"Large Fringe Metro"	"2"	493	5391377	9.1	9.1
	"2009"	"2009"	"New York"	"36"	"Medium Metro"	"3"	151	1829218	8.3	8.3
	"2009"	"2009"	"New York"	"36"	"Small Metro"	"4"	70	868949	8.1	8.2
	"2009"	"2009"	"New York"	"36"	"Micropolitan (non-metro)"	"5"	78	1016402	7.7	7.6
	"2009"	"2009"	"New York"	"36"	"NonCore (non-metro)"	"6"	34	406826	8.4	8.2
	"2009"	"2009"	"North Carolina"	"37"	"Large Central Metro"	"1"	104	1792328	5.8	5.6
	"2009"	"2009"	"North Carolina"	"37"	"Large Fringe Metro"	"2"	204	1216842	16.8	16.8
	"2009"	"2009"	"North Carolina"	"37"	"Medium Metro"	"3"	449	3364245	13.3	13.5
	"2009"	"2009"	"North Carolina"	"37"	"Small Metro"	"4"	97	886747	10.9	11.0
	"2009"	"2009"	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	237	1546372	15.3	16.0
	"2009"	"2009"	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	100	643032	15.6	16.5
	"2009"	"2009"	"North Dakota"	"38"	"Small Metro"	"4"	16	327533	4.9 (Unreliable)	5.2 (Unreliable)
	"2009"	"2009"	"Ohio"	"39"	"Large Central Metro"	"1"	354	3242639	10.9	10.8
	"2009"	"2009"	"Ohio"	"39"	"Large Fringe Metro"	"2"	260	2347237	11.1	11.3
	"2009"	"2009"	"Ohio"	"39"	"Medium Metro"	"3"	333	3032124	11.0	11.3
	"2009"	"2009"	"Ohio"	"39"	"Small Metro"	"4"	63	510876	12.3	13.6
	"2009"	"2009"	"Ohio"	"39"	"Micropolitan (non-metro)"	"5"	175	1937653	9.0	9.3
	"2009"	"2009"	"Ohio"	"39"	"NonCore (non-metro)"	"6"	51	458367	11.1	12.1
	"2009"	"2009"	"Oklahoma"	"40"	"Large Central Metro"	"1"	118	711595	16.6	16.6
	"2009"	"2009"	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	90	526185	17.1	17.2
	"2009"	"2009"	"Oklahoma"	"40"	"Medium Metro"	"3"	242	1022021	23.7	23.5
	"2009"	"2009"	"Oklahoma"	"40"	"Small Metro"	"4"	14	126131	11.1 (Unreliable)	11.4 (Unreliable)
	"2009"	"2009"	"Oklahoma"	"40"	"Micropolitan (non-metro)"	"5"	174	786223	22.1	23.3
	"2009"	"2009"	"Oklahoma"	"40"	"NonCore (non-metro)"	"6"	118	545417	21.6	23.2
	"2009"	"2009"	"Oregon"	"41"	"Large Central Metro"	"1"	128	727721	17.6	16.2
	"2009"	"2009"	"Oregon"	"41"	"Large Fringe Metro"	"2"	108	1046825	10.3	10.3
	"2009"	"2009"	"Oregon"	"41"	"Medium Metro"	"3"	131	739173	17.7	18.1
	"2009"	"2009"	"Oregon"	"41"	"Small Metro"	"4"	69	643352	10.7	11.0
	"2009"	"2009"	"Oregon"	"41"	"Micropolitan (non-metro)"	"5"	55	553771	9.9	9.9
	"2009"	"2009"	"Oregon"	"41"	"NonCore (non-metro)"	"6"	10	97758	10.2 (Unreliable)	8.1 (Unreliable)
	"2009"	"2009"	"Pennsylvania"	"42"	"Large Central Metro"	"1"	570	2736865	20.8	20.6
	"2009"	"2009"	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	548	3665459	15.0	15.4
	"2009"	"2009"	"Pennsylvania"	"42"	"Medium Metro"	"3"	449	3575050	12.6	12.9
	"2009"	"2009"	"Pennsylvania"	"42"	"Small Metro"	"4"	154	1178128	13.1	13.7
	"2009"	"2009"	"Pennsylvania"	"42"	"Micropolitan (non-metro)"	"5"	131	1091384	12.0	12.7
	"2009"	"2009"	"Pennsylvania"	"42"	"NonCore (non-metro)"	"6"	57	419972	13.6	14.1
	"2009"	"2009"	"Rhode Island"	"44"	"Large Central Metro"	"1"	103	626304	16.4	16.2
	"2009"	"2009"	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	58	427342	13.6	13.6
	"2009"	"2009"	"South Carolina"	"45"	"Large Fringe Metro"	"2"	43	332220	12.9	13.0
	"2009"	"2009"	"South Carolina"	"45"	"Medium Metro"	"3"	444	2997732	14.8	14.4
	"2009"	"2009"	"South Carolina"	"45"	"Small Metro"	"4"	36	495800	7.3	7.7
	"2009"	"2009"	"South Carolina"	"45"	"Micropolitan (non-metro)"	"5"	50	443916	11.3	11.7
	"2009"	"2009"	"South Carolina"	"45"	"NonCore (non-metro)"	"6"	42	320204	13.1	13.4
	"2009"	"2009"	"South Dakota"	"46"	"Small Metro"	"4"	34	373294	9.1	9.8
	"2009"	"2009"	"Tennessee"	"47"	"Large Central Metro"	"1"	237	1543549	15.4	14.8
	"2009"	"2009"	"Tennessee"	"47"	"Large Fringe Metro"	"2"	123	1132487	10.9	10.6
	"2009"	"2009"	"Tennessee"	"47"	"Medium Metro"	"3"	235	1591184	14.8	14.9
	"2009"	"2009"	"Tennessee"	"47"	"Small Metro"	"4"	71	555570	12.8	13.0
	"2009"	"2009"	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	155	832221	18.6	19.4
	"2009"	"2009"	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	141	651008	21.7	22.5
	"2009"	"2009"	"Texas"	"48"	"Large Central Metro"	"1"	1165	11623244	10.0	9.9
	"2009"	"2009"	"Texas"	"48"	"Large Fringe Metro"	"2"	402	4332614	9.3	9.2
	"2009"	"2009"	"Texas"	"48"	"Medium Metro"	"3"	381	4203140	9.1	9.8
	"2009"	"2009"	"Texas"	"48"	"Small Metro"	"4"	194	1654438	11.7	12.0
	"2009"	"2009"	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	140	1593023	8.8	9.0
	"2009"	"2009"	"Texas"	"48"	"NonCore (non-metro)"	"6"	127	1395302	9.1	9.7
	"2009"	"2009"	"Utah"	"49"	"Large Central Metro"	"1"	215	1016795	21.1	21.9
	"2009"	"2009"	"Utah"	"49"	"Medium Metro"	"3"	182	1103783	16.5	18.7
	"2009"	"2009"	"Utah"	"49"	"Small Metro"	"4"	27	247379	10.9	12.1
	"2009"	"2009"	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	25	158491	15.8	17.5
	"2009"	"2009"	"Utah"	"49"	"NonCore (non-metro)"	"6"	21	139755	15.0	17.1
	"2009"	"2009"	"Vermont"	"50"	"Small Metro"	"4"	18	210435	8.6 (Unreliable)	8.1 (Unreliable)
