State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
,Oklahoma,2016,September,12 month-ending,Cocaine,27,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,Cocaine,29,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,Cocaine,31,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,Cocaine,29,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,Cocaine,31,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,Cocaine,30,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,Cocaine,32,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,Cocaine,35,100,0.0335795836,*Likely underreported due to incomplete data
,Oklahoma,2015,January,12 month-ending,Heroin,27,100,0.021170742,
,Oklahoma,2015,February,12 month-ending,Heroin,27,100,0.0184317236,
,Oklahoma,2015,March,12 month-ending,Heroin,28,100,0.0184002313,
,Oklahoma,2015,April,12 month-ending,Heroin,29,100,0.0184181445,
,Oklahoma,2015,May,12 month-ending,Heroin,27,100,0.0184273567,
,Oklahoma,2015,June,12 month-ending,Heroin,26,100,0.0235978919,
,Oklahoma,2015,July,12 month-ending,Heroin,26,100,0.0209462467,
,Oklahoma,2015,August,12 month-ending,Heroin,25,100,0.015670297,
,Oklahoma,2015,September,12 month-ending,Heroin,23,100,0.0183040033,
,Oklahoma,2015,October,12 month-ending,Heroin,24,100,0.0182958704,
,Oklahoma,2015,November,12 month-ending,Heroin,28,100,0.0208997335,
,Oklahoma,2015,December,12 month-ending,Heroin,32,100,0.0182667467,
,Oklahoma,2016,January,12 month-ending,Heroin,34,100,0.0184070052,
,Oklahoma,2016,February,12 month-ending,Heroin,34,100,0.0184521299,
,Oklahoma,2016,March,12 month-ending,Heroin,34,100,0.0211573046,
,Oklahoma,2016,April,12 month-ending,Heroin,38,100,0.0237818412,
,Oklahoma,2016,May,12 month-ending,Heroin,45,100,0.0263102505,
,Oklahoma,2016,June,12 month-ending,Heroin,44,100,0.0211422078,
,Oklahoma,2016,July,12 month-ending,Heroin,46,100,0.021165701,
,Oklahoma,2016,August,12 month-ending,Heroin,47,100,0.0211115216,
,Oklahoma,2016,September,12 month-ending,Heroin,50,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,Heroin,52,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,Heroin,51,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,Heroin,48,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,Heroin,51,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,Heroin,56,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,Heroin,60,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,Heroin,60,100,0.0335795836,*Likely underreported due to incomplete data
,Oklahoma,2015,January,12 month-ending,Methadone,71,100,0.021170742,
,Oklahoma,2015,February,12 month-ending,Methadone,70,100,0.0184317236,
,Oklahoma,2015,March,12 month-ending,Methadone,66,100,0.0184002313,
,Oklahoma,2015,April,12 month-ending,Methadone,66,100,0.0184181445,
,Oklahoma,2015,May,12 month-ending,Methadone,67,100,0.0184273567,
,Oklahoma,2015,June,12 month-ending,Methadone,65,100,0.0235978919,
,Oklahoma,2015,July,12 month-ending,Methadone,65,100,0.0209462467,
,Oklahoma,2015,August,12 month-ending,Methadone,62,100,0.015670297,
,Oklahoma,2015,September,12 month-ending,Methadone,63,100,0.0183040033,
,Oklahoma,2015,October,12 month-ending,Methadone,65,100,0.0182958704,
,Oklahoma,2015,November,12 month-ending,Methadone,68,100,0.0208997335,
,Oklahoma,2015,December,12 month-ending,Methadone,62,100,0.0182667467,
,Oklahoma,2016,January,12 month-ending,Methadone,56,100,0.0184070052,
,Oklahoma,2016,February,12 month-ending,Methadone,60,100,0.0184521299,
,Oklahoma,2016,March,12 month-ending,Methadone,52,100,0.0211573046,
,Oklahoma,2016,April,12 month-ending,Methadone,52,100,0.0237818412,
,Oklahoma,2016,May,12 month-ending,Methadone,52,100,0.0263102505,
,Oklahoma,2016,June,12 month-ending,Methadone,48,100,0.0211422078,
,Oklahoma,2016,July,12 month-ending,Methadone,46,100,0.021165701,
,Oklahoma,2016,August,12 month-ending,Methadone,45,100,0.0211115216,
,Oklahoma,2016,September,12 month-ending,Methadone,44,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,Methadone,44,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,Methadone,41,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,Methadone,44,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,Methadone,43,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,Methadone,39,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,Methadone,39,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,Methadone,41,100,0.0335795836,*Likely underreported due to incomplete data
,Oklahoma,2015,January,12 month-ending,Natural & semi-synthetic opioids,368,100,0.021170742,
,Oklahoma,2015,February,12 month-ending,Natural & semi-synthetic opioids,353,100,0.0184317236,
,Oklahoma,2015,March,12 month-ending,Natural & semi-synthetic opioids,351,100,0.0184002313,
,Oklahoma,2015,April,12 month-ending,Natural & semi-synthetic opioids,353,100,0.0184181445,
,Oklahoma,2015,May,12 month-ending,Natural & semi-synthetic opioids,340,100,0.0184273567,
,Oklahoma,2015,June,12 month-ending,Natural & semi-synthetic opioids,320,100,0.0235978919,
,Oklahoma,2015,July,12 month-ending,Natural & semi-synthetic opioids,313,100,0.0209462467,
,Oklahoma,2015,August,12 month-ending,Natural & semi-synthetic opioids,300,100,0.015670297,
,Oklahoma,2015,September,12 month-ending,Natural & semi-synthetic opioids,288,100,0.0183040033,
,Oklahoma,2015,October,12 month-ending,Natural & semi-synthetic opioids,284,100,0.0182958704,
,Oklahoma,2015,November,12 month-ending,Natural & semi-synthetic opioids,284,100,0.0208997335,
,Oklahoma,2015,December,12 month-ending,Natural & semi-synthetic opioids,282,100,0.0182667467,
,Oklahoma,2016,January,12 month-ending,Natural & semi-synthetic opioids,270,100,0.0184070052,
,Oklahoma,2016,February,12 month-ending,Natural & semi-synthetic opioids,276,100,0.0184521299,
,Oklahoma,2016,March,12 month-ending,Natural & semi-synthetic opioids,269,100,0.0211573046,
,Oklahoma,2016,April,12 month-ending,Natural & semi-synthetic opioids,275,100,0.0237818412,
,Oklahoma,2016,May,12 month-ending,Natural & semi-synthetic opioids,267,100,0.0263102505,
,Oklahoma,2016,June,12 month-ending,Natural & semi-synthetic opioids,266,100,0.0211422078,
,Oklahoma,2016,July,12 month-ending,Natural & semi-synthetic opioids,275,100,0.021165701,
,Oklahoma,2016,August,12 month-ending,Natural & semi-synthetic opioids,287,100,0.0211115216,
,Oklahoma,2016,September,12 month-ending,Natural & semi-synthetic opioids,278,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,Natural & semi-synthetic opioids,282,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,Natural & semi-synthetic opioids,277,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,Natural & semi-synthetic opioids,282,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,Natural & semi-synthetic opioids,289,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,Natural & semi-synthetic opioids,282,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,Natural & semi-synthetic opioids,279,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,Natural & semi-synthetic opioids,265,100,0.0335795836,*Likely underreported due to incomplete data
,Oklahoma,2015,January,12 month-ending,Psychostimulants with abuse potential,164,100,0.021170742,
,Oklahoma,2015,February,12 month-ending,Psychostimulants with abuse potential,171,100,0.0184317236,
,Oklahoma,2015,March,12 month-ending,Psychostimulants with abuse potential,170,100,0.0184002313,
,Oklahoma,2015,April,12 month-ending,Psychostimulants with abuse potential,168,100,0.0184181445,
,Oklahoma,2015,May,12 month-ending,Psychostimulants with abuse potential,170,100,0.0184273567,
,Oklahoma,2015,June,12 month-ending,Psychostimulants with abuse potential,182,100,0.0235978919,
,Oklahoma,2015,July,12 month-ending,Psychostimulants with abuse potential,180,100,0.0209462467,
,Oklahoma,2015,August,12 month-ending,Psychostimulants with abuse potential,181,100,0.015670297,
,Oklahoma,2015,September,12 month-ending,Psychostimulants with abuse potential,193,100,0.0183040033,
,Oklahoma,2015,October,12 month-ending,Psychostimulants with abuse potential,198,100,0.0182958704,
,Oklahoma,2015,November,12 month-ending,Psychostimulants with abuse potential,203,100,0.0208997335,
,Oklahoma,2015,December,12 month-ending,Psychostimulants with abuse potential,199,100,0.0182667467,
,Oklahoma,2016,January,12 month-ending,Psychostimulants with abuse potential,197,100,0.0184070052,
,Oklahoma,2016,February,12 month-ending,Psychostimulants with abuse potential,197,100,0.0184521299,
,Oklahoma,2016,March,12 month-ending,Psychostimulants with abuse potential,201,100,0.0211573046,
,Oklahoma,2016,April,12 month-ending,Psychostimulants with abuse potential,205,100,0.0237818412,
,Oklahoma,2016,May,12 month-ending,Psychostimulants with abuse potential,215,100,0.0263102505,
,Oklahoma,2016,June,12 month-ending,Psychostimulants with abuse potential,212,100,0.0211422078,
,Oklahoma,2016,July,12 month-ending,Psychostimulants with abuse potential,229,100,0.021165701,
,Oklahoma,2016,August,12 month-ending,Psychostimulants with abuse potential,241,100,0.0211115216,
,Oklahoma,2016,September,12 month-ending,Psychostimulants with abuse potential,238,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,Psychostimulants with abuse potential,251,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,Psychostimulants with abuse potential,256,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,Psychostimulants with abuse potential,267,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,Psychostimulants with abuse potential,267,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,Psychostimulants with abuse potential,276,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,Psychostimulants with abuse potential,274,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,Psychostimulants with abuse potential,281,100,0.0335795836,*Likely underreported due to incomplete data
,Oklahoma,2015,January,12 month-ending,"Synthetic opioids, excl. methadone",72,100,0.021170742,
,Oklahoma,2015,February,12 month-ending,"Synthetic opioids, excl. methadone",78,100,0.0184317236,
,Oklahoma,2015,March,12 month-ending,"Synthetic opioids, excl. methadone",76,100,0.0184002313,
,Oklahoma,2015,April,12 month-ending,"Synthetic opioids, excl. methadone",81,100,0.0184181445,
,Oklahoma,2015,May,12 month-ending,"Synthetic opioids, excl. methadone",79,100,0.0184273567,
,Oklahoma,2015,June,12 month-ending,"Synthetic opioids, excl. methadone",89,100,0.0235978919,
,Oklahoma,2015,July,12 month-ending,"Synthetic opioids, excl. methadone",93,100,0.0209462467,
,Oklahoma,2015,August,12 month-ending,"Synthetic opioids, excl. methadone",89,100,0.015670297,
,Oklahoma,2015,September,12 month-ending,"Synthetic opioids, excl. methadone",87,100,0.0183040033,
,Oklahoma,2015,October,12 month-ending,"Synthetic opioids, excl. methadone",92,100,0.0182958704,
,Oklahoma,2015,November,12 month-ending,"Synthetic opioids, excl. methadone",94,100,0.0208997335,
,Oklahoma,2015,December,12 month-ending,"Synthetic opioids, excl. methadone",92,100,0.0182667467,
,Oklahoma,2016,January,12 month-ending,"Synthetic opioids, excl. methadone",93,100,0.0184070052,
,Oklahoma,2016,February,12 month-ending,"Synthetic opioids, excl. methadone",93,100,0.0184521299,
,Oklahoma,2016,March,12 month-ending,"Synthetic opioids, excl. methadone",96,100,0.0211573046,
,Oklahoma,2016,April,12 month-ending,"Synthetic opioids, excl. methadone",95,100,0.0237818412,
,Oklahoma,2016,May,12 month-ending,"Synthetic opioids, excl. methadone",102,100,0.0263102505,
,Oklahoma,2016,June,12 month-ending,"Synthetic opioids, excl. methadone",90,100,0.0211422078,
,Oklahoma,2016,July,12 month-ending,"Synthetic opioids, excl. methadone",89,100,0.021165701,
,Oklahoma,2016,August,12 month-ending,"Synthetic opioids, excl. methadone",97,100,0.0211115216,
,Oklahoma,2016,September,12 month-ending,"Synthetic opioids, excl. methadone",99,100,0.0210277303,
,Oklahoma,2016,October,12 month-ending,"Synthetic opioids, excl. methadone",91,100,0.0157707977,
,Oklahoma,2016,November,12 month-ending,"Synthetic opioids, excl. methadone",88,100,0.0131440589,
,Oklahoma,2016,December,12 month-ending,"Synthetic opioids, excl. methadone",95,100,0.0130992926,
,Oklahoma,2017,January,12 month-ending,"Synthetic opioids, excl. methadone",101,100,0.0156494523,*Likely underreported due to incomplete data
,Oklahoma,2017,February,12 month-ending,"Synthetic opioids, excl. methadone",104,100,0.0155803687,*Likely underreported due to incomplete data
,Oklahoma,2017,March,12 month-ending,"Synthetic opioids, excl. methadone",104,100,0.0284981476,*Likely underreported due to incomplete data
,Oklahoma,2017,April,12 month-ending,"Synthetic opioids, excl. methadone",108,100,0.0335795836,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,Cocaine,20,100,0.0232477043,
,Oregon,2015,February,12 month-ending,Cocaine,19,100,0.0230906887,
,Oregon,2015,March,12 month-ending,Cocaine,18,100,0.0230063555,
,Oregon,2015,April,12 month-ending,Cocaine,18,100,0.0200469672,
,Oregon,2015,May,12 month-ending,Cocaine,14,100,0.01991012,
,Oregon,2015,June,12 month-ending,Cocaine,19,100,0.022626994,
,Oregon,2015,July,12 month-ending,Cocaine,21,100,0.0225542712,
,Oregon,2015,August,12 month-ending,Cocaine,22,100,0.0225441019,
,Oregon,2015,September,12 month-ending,Cocaine,23,100,0.0196822719,
,Oregon,2015,October,12 month-ending,Cocaine,24,100,0.0169090294,
,Oregon,2015,November,12 month-ending,Cocaine,24,100,0.014033512,
,Oregon,2015,December,12 month-ending,Cocaine,24,100,0.0223888951,
,Oregon,2016,January,12 month-ending,Cocaine,23,100,0.0225206204,
,Oregon,2016,February,12 month-ending,Cocaine,22,100,0.0253857219,
,Oregon,2016,March,12 month-ending,Cocaine,22,100,0.0280930442,
,Oregon,2016,April,12 month-ending,Cocaine,23,100,0.0309145073,
,Oregon,2016,May,12 month-ending,Cocaine,25,100,0.0451085424,
,Oregon,2016,June,12 month-ending,Cocaine,21,100,0.0480225989,
,Oregon,2016,July,12 month-ending,Cocaine,20,100,0.0535679044,
,Oregon,2016,August,12 month-ending,Cocaine,24,100,0.0534082923,
,Oregon,2016,September,12 month-ending,Cocaine,28,100,0.0590750534,
,Oregon,2016,October,12 month-ending,Cocaine,30,100,0.0616401894,
,Oregon,2016,November,12 month-ending,Cocaine,31,100,0.0644781475,
,Oregon,2016,December,12 month-ending,Cocaine,30,100,0.0723750139,
,Oregon,2017,January,12 month-ending,Cocaine,29,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,Cocaine,30,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,Cocaine,31,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,Cocaine,35,100,0.1280409731,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,Heroin,126,100,0.0232477043,
,Oregon,2015,February,12 month-ending,Heroin,128,100,0.0230906887,
,Oregon,2015,March,12 month-ending,Heroin,125,100,0.0230063555,
,Oregon,2015,April,12 month-ending,Heroin,126,100,0.0200469672,
,Oregon,2015,May,12 month-ending,Heroin,113,100,0.01991012,
,Oregon,2015,June,12 month-ending,Heroin,117,100,0.022626994,
,Oregon,2015,July,12 month-ending,Heroin,116,100,0.0225542712,
,Oregon,2015,August,12 month-ending,Heroin,116,100,0.0225441019,
,Oregon,2015,September,12 month-ending,Heroin,120,100,0.0196822719,
,Oregon,2015,October,12 month-ending,Heroin,117,100,0.0169090294,
,Oregon,2015,November,12 month-ending,Heroin,111,100,0.014033512,
,Oregon,2015,December,12 month-ending,Heroin,106,100,0.0223888951,
,Oregon,2016,January,12 month-ending,Heroin,109,100,0.0225206204,
,Oregon,2016,February,12 month-ending,Heroin,111,100,0.0253857219,
,Oregon,2016,March,12 month-ending,Heroin,110,100,0.0280930442,
,Oregon,2016,April,12 month-ending,Heroin,112,100,0.0309145073,
,Oregon,2016,May,12 month-ending,Heroin,118,100,0.0451085424,
,Oregon,2016,June,12 month-ending,Heroin,121,100,0.0480225989,
,Oregon,2016,July,12 month-ending,Heroin,121,100,0.0535679044,
,Oregon,2016,August,12 month-ending,Heroin,121,100,0.0534082923,
,Oregon,2016,September,12 month-ending,Heroin,119,100,0.0590750534,
,Oregon,2016,October,12 month-ending,Heroin,113,100,0.0616401894,
,Oregon,2016,November,12 month-ending,Heroin,113,100,0.0644781475,
,Oregon,2016,December,12 month-ending,Heroin,113,100,0.0723750139,
,Oregon,2017,January,12 month-ending,Heroin,106,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,Heroin,105,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,Heroin,104,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,Heroin,104,100,0.1280409731,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,Methadone,62,100,0.0232477043,
,Oregon,2015,February,12 month-ending,Methadone,62,100,0.0230906887,
,Oregon,2015,March,12 month-ending,Methadone,63,100,0.0230063555,
,Oregon,2015,April,12 month-ending,Methadone,65,100,0.0200469672,
,Oregon,2015,May,12 month-ending,Methadone,61,100,0.01991012,
,Oregon,2015,June,12 month-ending,Methadone,60,100,0.022626994,
,Oregon,2015,July,12 month-ending,Methadone,60,100,0.0225542712,
,Oregon,2015,August,12 month-ending,Methadone,61,100,0.0225441019,
,Oregon,2015,September,12 month-ending,Methadone,70,100,0.0196822719,
,Oregon,2015,October,12 month-ending,Methadone,71,100,0.0169090294,
,Oregon,2015,November,12 month-ending,Methadone,68,100,0.014033512,
,Oregon,2015,December,12 month-ending,Methadone,69,100,0.0223888951,
,Oregon,2016,January,12 month-ending,Methadone,65,100,0.0225206204,
,Oregon,2016,February,12 month-ending,Methadone,63,100,0.0253857219,
,Oregon,2016,March,12 month-ending,Methadone,64,100,0.0280930442,
,Oregon,2016,April,12 month-ending,Methadone,61,100,0.0309145073,
,Oregon,2016,May,12 month-ending,Methadone,59,100,0.0451085424,
,Oregon,2016,June,12 month-ending,Methadone,52,100,0.0480225989,
,Oregon,2016,July,12 month-ending,Methadone,51,100,0.0535679044,
,Oregon,2016,August,12 month-ending,Methadone,48,100,0.0534082923,
,Oregon,2016,September,12 month-ending,Methadone,38,100,0.0590750534,
,Oregon,2016,October,12 month-ending,Methadone,37,100,0.0616401894,
,Oregon,2016,November,12 month-ending,Methadone,39,100,0.0644781475,
,Oregon,2016,December,12 month-ending,Methadone,41,100,0.0723750139,
,Oregon,2017,January,12 month-ending,Methadone,41,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,Methadone,43,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,Methadone,38,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,Methadone,35,100,0.1280409731,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,Natural & semi-synthetic opioids,134,100,0.0232477043,
,Oregon,2015,February,12 month-ending,Natural & semi-synthetic opioids,136,100,0.0230906887,
,Oregon,2015,March,12 month-ending,Natural & semi-synthetic opioids,135,100,0.0230063555,
,Oregon,2015,April,12 month-ending,Natural & semi-synthetic opioids,133,100,0.0200469672,
,Oregon,2015,May,12 month-ending,Natural & semi-synthetic opioids,134,100,0.01991012,
,Oregon,2015,June,12 month-ending,Natural & semi-synthetic opioids,138,100,0.022626994,
,Oregon,2015,July,12 month-ending,Natural & semi-synthetic opioids,136,100,0.0225542712,
,Oregon,2015,August,12 month-ending,Natural & semi-synthetic opioids,148,100,0.0225441019,
,Oregon,2015,September,12 month-ending,Natural & semi-synthetic opioids,148,100,0.0196822719,
,Oregon,2015,October,12 month-ending,Natural & semi-synthetic opioids,150,100,0.0169090294,
,Oregon,2015,November,12 month-ending,Natural & semi-synthetic opioids,157,100,0.014033512,
,Oregon,2015,December,12 month-ending,Natural & semi-synthetic opioids,147,100,0.0223888951,
,Oregon,2016,January,12 month-ending,Natural & semi-synthetic opioids,139,100,0.0225206204,
,Oregon,2016,February,12 month-ending,Natural & semi-synthetic opioids,142,100,0.0253857219,
,Oregon,2016,March,12 month-ending,Natural & semi-synthetic opioids,142,100,0.0280930442,
,Oregon,2016,April,12 month-ending,Natural & semi-synthetic opioids,148,100,0.0309145073,
,Oregon,2016,May,12 month-ending,Natural & semi-synthetic opioids,153,100,0.0451085424,
,Oregon,2016,June,12 month-ending,Natural & semi-synthetic opioids,146,100,0.0480225989,
,Oregon,2016,July,12 month-ending,Natural & semi-synthetic opioids,146,100,0.0535679044,
,Oregon,2016,August,12 month-ending,Natural & semi-synthetic opioids,136,100,0.0534082923,
,Oregon,2016,September,12 month-ending,Natural & semi-synthetic opioids,136,100,0.0590750534,
,Oregon,2016,October,12 month-ending,Natural & semi-synthetic opioids,132,100,0.0616401894,
,Oregon,2016,November,12 month-ending,Natural & semi-synthetic opioids,129,100,0.0644781475,
,Oregon,2016,December,12 month-ending,Natural & semi-synthetic opioids,130,100,0.0723750139,
,Oregon,2017,January,12 month-ending,Natural & semi-synthetic opioids,135,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,Natural & semi-synthetic opioids,134,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,Natural & semi-synthetic opioids,131,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,Natural & semi-synthetic opioids,124,100,0.1280409731,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,Psychostimulants with abuse potential,107,100,0.0232477043,
,Oregon,2015,February,12 month-ending,Psychostimulants with abuse potential,102,100,0.0230906887,
,Oregon,2015,March,12 month-ending,Psychostimulants with abuse potential,100,100,0.0230063555,
,Oregon,2015,April,12 month-ending,Psychostimulants with abuse potential,99,100,0.0200469672,
,Oregon,2015,May,12 month-ending,Psychostimulants with abuse potential,106,100,0.01991012,
,Oregon,2015,June,12 month-ending,Psychostimulants with abuse potential,112,100,0.022626994,
,Oregon,2015,July,12 month-ending,Psychostimulants with abuse potential,114,100,0.0225542712,
,Oregon,2015,August,12 month-ending,Psychostimulants with abuse potential,116,100,0.0225441019,
,Oregon,2015,September,12 month-ending,Psychostimulants with abuse potential,118,100,0.0196822719,
,Oregon,2015,October,12 month-ending,Psychostimulants with abuse potential,118,100,0.0169090294,
,Oregon,2015,November,12 month-ending,Psychostimulants with abuse potential,116,100,0.014033512,
,Oregon,2015,December,12 month-ending,Psychostimulants with abuse potential,124,100,0.0223888951,
,Oregon,2016,January,12 month-ending,Psychostimulants with abuse potential,129,100,0.0225206204,
,Oregon,2016,February,12 month-ending,Psychostimulants with abuse potential,135,100,0.0253857219,
,Oregon,2016,March,12 month-ending,Psychostimulants with abuse potential,143,100,0.0280930442,
,Oregon,2016,April,12 month-ending,Psychostimulants with abuse potential,143,100,0.0309145073,
,Oregon,2016,May,12 month-ending,Psychostimulants with abuse potential,141,100,0.0451085424,
,Oregon,2016,June,12 month-ending,Psychostimulants with abuse potential,145,100,0.0480225989,
,Oregon,2016,July,12 month-ending,Psychostimulants with abuse potential,142,100,0.0535679044,
,Oregon,2016,August,12 month-ending,Psychostimulants with abuse potential,140,100,0.0534082923,
,Oregon,2016,September,12 month-ending,Psychostimulants with abuse potential,138,100,0.0590750534,
,Oregon,2016,October,12 month-ending,Psychostimulants with abuse potential,138,100,0.0616401894,
,Oregon,2016,November,12 month-ending,Psychostimulants with abuse potential,141,100,0.0644781475,
,Oregon,2016,December,12 month-ending,Psychostimulants with abuse potential,148,100,0.0723750139,
,Oregon,2017,January,12 month-ending,Psychostimulants with abuse potential,148,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,Psychostimulants with abuse potential,149,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,Psychostimulants with abuse potential,146,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,Psychostimulants with abuse potential,149,100,0.1280409731,*Likely underreported due to incomplete data
,Oregon,2015,January,12 month-ending,"Synthetic opioids, excl. methadone",32,100,0.0232477043,
,Oregon,2015,February,12 month-ending,"Synthetic opioids, excl. methadone",29,100,0.0230906887,
,Oregon,2015,March,12 month-ending,"Synthetic opioids, excl. methadone",29,100,0.0230063555,
,Oregon,2015,April,12 month-ending,"Synthetic opioids, excl. methadone",32,100,0.0200469672,
,Oregon,2015,May,12 month-ending,"Synthetic opioids, excl. methadone",31,100,0.01991012,
,Oregon,2015,June,12 month-ending,"Synthetic opioids, excl. methadone",34,100,0.022626994,
,Oregon,2015,July,12 month-ending,"Synthetic opioids, excl. methadone",35,100,0.0225542712,
,Oregon,2015,August,12 month-ending,"Synthetic opioids, excl. methadone",36,100,0.0225441019,
,Oregon,2015,September,12 month-ending,"Synthetic opioids, excl. methadone",36,100,0.0196822719,
,Oregon,2015,October,12 month-ending,"Synthetic opioids, excl. methadone",38,100,0.0169090294,
,Oregon,2015,November,12 month-ending,"Synthetic opioids, excl. methadone",33,100,0.014033512,
,Oregon,2015,December,12 month-ending,"Synthetic opioids, excl. methadone",33,100,0.0223888951,
,Oregon,2016,January,12 month-ending,"Synthetic opioids, excl. methadone",32,100,0.0225206204,
,Oregon,2016,February,12 month-ending,"Synthetic opioids, excl. methadone",37,100,0.0253857219,
,Oregon,2016,March,12 month-ending,"Synthetic opioids, excl. methadone",40,100,0.0280930442,
,Oregon,2016,April,12 month-ending,"Synthetic opioids, excl. methadone",39,100,0.0309145073,
,Oregon,2016,May,12 month-ending,"Synthetic opioids, excl. methadone",41,100,0.0451085424,
,Oregon,2016,June,12 month-ending,"Synthetic opioids, excl. methadone",39,100,0.0480225989,
,Oregon,2016,July,12 month-ending,"Synthetic opioids, excl. methadone",37,100,0.0535679044,
,Oregon,2016,August,12 month-ending,"Synthetic opioids, excl. methadone",39,100,0.0534082923,
,Oregon,2016,September,12 month-ending,"Synthetic opioids, excl. methadone",40,100,0.0590750534,
,Oregon,2016,October,12 month-ending,"Synthetic opioids, excl. methadone",40,100,0.0616401894,
,Oregon,2016,November,12 month-ending,"Synthetic opioids, excl. methadone",43,100,0.0644781475,
,Oregon,2016,December,12 month-ending,"Synthetic opioids, excl. methadone",41,100,0.0723750139,
,Oregon,2017,January,12 month-ending,"Synthetic opioids, excl. methadone",42,100,0.0875465091,*Likely underreported due to incomplete data
,Oregon,2017,February,12 month-ending,"Synthetic opioids, excl. methadone",42,100,0.1035394131,*Likely underreported due to incomplete data
,Oregon,2017,March,12 month-ending,"Synthetic opioids, excl. methadone",41,100,0.1200840588,*Likely underreported due to incomplete data
,Oregon,2017,April,12 month-ending,"Synthetic opioids, excl. methadone",48,100,0.1280409731,*Likely underreported due to incomplete data
,Rhode Island,2015,January,12 month-ending,Cocaine,70,100,0.06923153,
,Rhode Island,2015,February,12 month-ending,Cocaine,69,100,0.0391926318,
,Rhode Island,2015,March,12 month-ending,Cocaine,74,100,0.0389559797,
,Rhode Island,2015,April,12 month-ending,Cocaine,71,100,0.0390281979,
